state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton
2,M,2MS22015 SAVA IS 02,1,GSPTN SAVA IS,49.9333,-124.8333,,,GSPTN           STAT AREA: 015 SAVARY ISLAND       015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SCUT BY,1,GSPTN        SCUT BY,49.9,-124.6333,,,GSPTN           STAT AREA: 015 SCUTTLE BAY         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SCUT BY 02,1,GSPTN SCUT BY,49.9,-124.6333,,,GSPTN           STAT AREA: 015 SCUTTLE BAY         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SECO BE,1,GSPTN        SECO BE,49.85,-124.55,,,GSPTN           STAT AREA: 015 SECOND BEACH        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SECO BE 02,1,GSPTN SECO BE,49.85,-124.55,,,GSPTN           STAT AREA: 015 SECOND BEACH        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SLIAMMO,1,GSPTN        SLIAMMO,49.8833,-124.6,,,GSPTN           STAT AREA: 015 SLIAMMON            015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SLIAMMO 02,1,GSPTN SLIAMMO,49.8833,-124.6,,,GSPTN           STAT AREA: 015 SLIAMMON            015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SPIL PT,1,GSPTN        SPIL PT,50,-124.95,,,GSPTN           STAT AREA: 015 SPILSBURY POINT     015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SPIL PT 03,1,GSPTN SPIL PT,50,-124.95,,,GSPTN           STAT AREA: 015 SPILSBURY POINT     015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SQUI CV,1,GSPTN        SQUI CV,50.1166,-124.9166,,,GSPTN           STAT AREA: 015 SQUIRREL COVE       015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SQUI CV 05,1,GSPTN SQUI CV,50.1166,-124.9166,,,GSPTN           STAT AREA: 015 SQUIRREL COVE       015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STAC RK,1,GSPTN        STAC RK,50.0666,-124.8166,,,GSPTN           STAT AREA: 015 STACEY ROCK         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STAC RK 04,1,GSPTN STAC RK,50.0666,-124.8166,,,GSPTN           STAT AREA: 015 STACEY ROCK         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STAG BY,1,GSPTN        STAG BY,50,-124.9166,,,GSPTN           STAT AREA: 015 STAG BAY            015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STAG BY 03,1,GSPTN STAG BY,50,-124.9166,,,GSPTN           STAT AREA: 015 STAG BAY            015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STILLWA,1,GSPTN        STILLWA,49.7666,-124.3166,,,GSPTN           STAT AREA: 015 STILLWATER          015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STILLWA 01,1,GSPTN STILLWA,49.7666,-124.3166,,,GSPTN           STAT AREA: 015 STILLWATER          015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STRA RF,1,GSPTN        STRA RF,49.9166,-124.8333,,,GSPTN           STAT AREA: 015 STRADIOTTI REEF     015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STRA RF 02,1,GSPTN STRA RF,49.9166,-124.8333,,,GSPTN           STAT AREA: 015 STRADIOTTI REEF     015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STUR BY,1,GSPTN        STUR BY,49.7666,-124.5333,,,GSPTN           STAT AREA: 015 STURT BAY           015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 STUR BY 01,1,GSPTN STUR BY,49.7666,-124.5333,,,GSPTN           STAT AREA: 015 STURT BAY           015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SUTI PT,1,GSPTN        SUTI PT,50.0166,-124.9833,,,GSPTN           STAT AREA: 015 SUTIL POINT         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 SUTI PT 03,1,GSPTN SUTI PT,50.0166,-124.9833,,,GSPTN           STAT AREA: 015 SUTIL POINT         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TEAK AR,1,GSPTN        TEAK AR,50.1833,-124.9,,,GSPTN           STAT AREA: 015 TEAKERNE ARM        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TEAK AR 05,1,GSPTN TEAK AR,50.1833,-124.9,,,GSPTN           STAT AREA: 015 TEAKERNE ARM        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TENE BY,1,GSPTN        TENE BY,50.1166,-124.7,,,GSPTN           STAT AREA: 015 TENEDOS BAY         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TENE BY 05,1,GSPTN TENE BY,50.1166,-124.7,,,GSPTN           STAT AREA: 015 TENEDOS BAY         015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 THUL PS,1,GSPTN        THUL PS,50,-124.8,,,GSPTN           STAT AREA: 015 THULIN PASSAGE      015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 THUL PS 03,1,GSPTN THUL PS,50,-124.8,,,GSPTN           STAT AREA: 015 THULIN PASSAGE      015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TOBA IN,1,GSPTN        TOBA IN,50.4333,-124.5,,,GSPTN           STAT AREA: 015 TOBA INLET          015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TOBA IN 06,1,GSPTN TOBA IN,50.4333,-124.5,,,GSPTN           STAT AREA: 015 TOBA INLET          015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TWIN IS,1,GSPTN        TWIN IS,50.0166,-124.9166,,,GSPTN           STAT AREA: 015 TWIN ISLANDS        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 TWIN IS 03,1,GSPTN TWIN IS,50.0166,-124.9166,,,GSPTN           STAT AREA: 015 TWIN ISLANDS        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 VANANDA,1,GSPTN        VANANDA,49.7666,-124.55,,,GSPTN           STAT AREA: 015 VANANDA             015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 VANANDA 01,1,GSPTN VANANDA,49.7666,-124.55,,,GSPTN           STAT AREA: 015 VANANDA             015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 VIVI IS,1,GSPTN        VIVI IS,49.8666,-124.7,,,GSPTN           STAT AREA: 015 VIVIAN ISLAND       015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 VIVI IS 02,1,GSPTN VIVI IS,49.8666,-124.7,,,GSPTN           STAT AREA: 015 VIVIAN ISLAND       015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 VOND IN,1,GSPTN        VOND IN,50.1833,-124.9833,,,GSPTN           STAT AREA: 015 VON DONOP INLET     015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 VOND IN 05,1,GSPTN VOND IN,50.1833,-124.9833,,,GSPTN           STAT AREA: 015 VON DONOP INLET     015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 WADD CH,1,GSPTN        WADD CH,50.25,-124.8,,,GSPTN           STAT AREA: 015 WADDINGTON CHANNEL  015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 WADD CH 05,1,GSPTN WADD CH,50.25,-124.8,,,GSPTN           STAT AREA: 015 WADDINGTON CHANNEL  015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 WESTVIE,1,GSPTN        WESTVIE,49.8333,-124.5333,,,GSPTN           STAT AREA: 015 WESTVIEW            015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 WESTVIE 01,1,GSPTN WESTVIE,49.8333,-124.5333,,,GSPTN           STAT AREA: 015 WESTVIEW            015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 WOLF CR,1,GSPTN        WOLF CR,49.7666,-124.35,,,GSPTN           STAT AREA: 015 WOLFSON CREEK AND RI015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 WOLF CR 01,1,GSPTN WOLF CR,49.7666,-124.35,,,GSPTN           STAT AREA: 015 WOLFSON CREEK AND RI015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 ZEPH HD,1,GSPTN        ZEPH HD,50.0666,-124.8,,,GSPTN           STAT AREA: 015 ZEPHINE HEAD        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22015 ZEPH HD 04,1,GSPTN ZEPH HD,50.0666,-124.8,,,GSPTN           STAT AREA: 015 ZEPHINE HEAD        015,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016,1,GSPTN        S/A 016,,,,,GSPTN           STAT AREA: 016 UNKNOWN LOCATION,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 A FRAME,1,GSPTN        A FRAME,49.65,-124.0666,,,GSPTN           STAT AREA: 016 A FRAME             016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 A FRAME 17,1,GSPTN A FRAME,49.65,-124.0666,,,GSPTN           STAT AREA: 016 A FRAME             016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 ACLA RK,1,GSPTN        ACLA RK,49.65,-124.15,,,GSPTN           STAT AREA: 016 ACLAND ROCK         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 ACLA RK 17,1,GSPTN ACLA RK,49.65,-124.15,,,GSPTN           STAT AREA: 016 ACLAND ROCK         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 AGAM CH,1,GSPTN        AGAM CH,49.7,-124.05,,,GSPTN           STAT AREA: 016 AGAMEMNON CHANNEL   016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 AGAM CH 10,1,GSPTN AGAM CH,49.7,-124.05,,,GSPTN           STAT AREA: 016 AGAMEMNON CHANNEL   016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 ANDE BY,1,GSPTN        ANDE BY,49.5166,-124.1333,,,GSPTN           STAT AREA: 016 ANDERSON BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 ANDE BY 18,1,GSPTN ANDE BY,49.5166,-124.1333,,,GSPTN           STAT AREA: 016 ANDERSON BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BARG BY,1,GSPTN        BARG BY,49.6166,-124.0333,,,GSPTN           STAT AREA: 016 BARGAIN BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BARG BY 03,1,GSPTN BARG BY,49.6166,-124.0333,,,GSPTN           STAT AREA: 016 BARGAIN BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BE G RT,1,GSPTN        BE G RT,49.8,-124.5,,,GSPTN           STAT AREA: 016 BEACH GARDENS RESORT016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BEAR RK,1,GSPTN        BEAR RK,49.5166,-124.3833,,,GSPTN           STAT AREA: 016 BEAR ROCKS          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BEAR RK 20,1,GSPTN BEAR RK,49.5166,-124.3833,,,GSPTN           STAT AREA: 016 BEAR ROCKS          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BERT IS,1,GSPTN        BERT IS,49.4666,-123.95,,,GSPTN           STAT AREA: 016 BERTHA ISLAND       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BERT IS 01,1,GSPTN BERT IS,49.4666,-123.95,,,GSPTN           STAT AREA: 016 BERTHA ISLAND       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BILL BY,1,GSPTN        BILL BY,49.6333,-124.0666,,,GSPTN           STAT AREA: 016 BILL BAY            016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BILL BY 17,1,GSPTN BILL BY,49.6333,-124.0666,,,GSPTN           STAT AREA: 016 BILL BAY            016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BJER SH,1,GSPTN        BJER SH,49.5833,-124.05,,,GSPTN           STAT AREA: 016 BJERRE SHOAL        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BJER SH 02,1,GSPTN BJER SH,49.5833,-124.05,,,GSPTN           STAT AREA: 016 BJERRE SHOAL        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BLIN BY,1,GSPTN        BLIN BY,49.7333,-124.1666,,,GSPTN           STAT AREA: 016 BLIND BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BLIN BY 16,1,GSPTN BLIN BY,49.7333,-124.1666,,,GSPTN           STAT AREA: 016 BLIND BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BUCC BY,1,GSPTN        BUCC BY,49.5,-123.9833,,,GSPTN           STAT AREA: 016 BUCCANEER BAY       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BUCC BY 01,1,GSPTN BUCC BY,49.5,-123.9833,,,GSPTN           STAT AREA: 016 BUCCANEER BAY       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BULL PS,1,GSPTN        BULL PS,49.4833,-124.2,,,GSPTN           STAT AREA: 016 BULL PASSAGE        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 BULL PS 19,1,GSPTN BULL PS,49.4833,-124.2,,,GSPTN           STAT AREA: 016 BULL PASSAGE        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CALD IS,1,GSPTN        CALD IS,49.75,-124.0333,,,GSPTN           STAT AREA: 016 CALDWELL ISLAND     016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CALD IS 11,1,GSPTN CALD IS,49.75,-124.0333,,,GSPTN           STAT AREA: 016 CALDWELL ISLAND     016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CAPT IS,1,GSPTN        CAPT IS,49.7833,-123.9833,,,GSPTN           STAT AREA: 016 CAPTAIN ISLAND      016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CAPT IS 11,1,GSPTN CAPT IS,49.7833,-123.9833,,,GSPTN           STAT AREA: 016 CAPTAIN ISLAND      016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CLAY BK,1,GSPTN        CLAY BK,49.5,-124.0166,,,GSPTN           STAT AREA: 016 CLAY BANKS          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CLAY BK 01,1,GSPTN CLAY BK,49.5,-124.0166,,,GSPTN           STAT AREA: 016 CLAY BANKS          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 COCK BY,1,GSPTN        COCK BY,49.6833,-124.2,,,GSPTN           STAT AREA: 016 COCKBURN BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 COCK BY 16,1,GSPTN COCK BY,49.6833,-124.2,,,GSPTN           STAT AREA: 016 COCKBURN BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 COOK BY,1,GSPTN        COOK BY,49.55,-124.25,,,GSPTN           STAT AREA: 016 COOK BAY            016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 COOK BY 21,1,GSPTN COOK BY,49.55,-124.25,,,GSPTN           STAT AREA: 016 COOK BAY            016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CP COCK,1,GSPTN        CP COCK,49.6666,-124.2,,,GSPTN           STAT AREA: 016 CAPE COCKBURNE      016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CP COCK 16,1,GSPTN CP COCK,49.6666,-124.2,,,GSPTN           STAT AREA: 016 CAPE COCKBURNE      016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CRES BY,1,GSPTN        CRES BY,49.7666,-124.6333,,,GSPTN           STAT AREA: 016 CRESCENT BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CRES BY 22,1,GSPTN CRES BY,49.7666,-124.6333,,,GSPTN           STAT AREA: 016 CRESCENT BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CULL PT,1,GSPTN        CULL PT,49.8,-124.0833,,,GSPTN           STAT AREA: 016 CULLODEN POINT      016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CULL PT 11,1,GSPTN CULL PT,49.8,-124.0833,,,GSPTN           STAT AREA: 016 CULLODEN POINT      016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 CYRI RK,1,GSPTN        CYRI RK,49.8166,-124.6,,,GSPTN           STAT AREA: 016 CYRIL ROCK          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DANI PT,1,GSPTN        DANI PT,49.6333,-124.0666,,,GSPTN           STAT AREA: 016 DANIEL POINT        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DANI PT 17,1,GSPTN DANI PT,49.6333,-124.0666,,,GSPTN           STAT AREA: 016 DANIEL POINT        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DARK CV,1,GSPTN        DARK CV,49.8166,-123.9666,,,GSPTN           STAT AREA: 016 DARK COVE           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DARK CV 13,1,GSPTN DARK CV,49.8166,-123.9666,,,GSPTN           STAT AREA: 016 DARK COVE           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DICK IS,1,GSPTN        DICK IS,49.65,-124.4666,,,GSPTN           STAT AREA: 016 DICK ISLAND         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DICK IS 21,1,GSPTN DICK IS,49.65,-124.4666,,,GSPTN           STAT AREA: 016 DICK ISLAND         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DING BY,1,GSPTN        DING BY,49.6333,-124.05,,,GSPTN           STAT AREA: 016 DINGMAN BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DING BY 17,1,GSPTN DING BY,49.6333,-124.05,,,GSPTN           STAT AREA: 016 DINGMAN BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DUNC CV,1,GSPTN        DUNC CV,49.6333,-124.0333,,,GSPTN           STAT AREA: 016 DUNCAN COVE         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DUNC CV 17,1,GSPTN DUNC CV,49.6333,-124.0333,,,GSPTN           STAT AREA: 016 DUNCAN COVE         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DVIE BY,1,GSPTN        DVIE BY,49.6,-124.3833,,,GSPTN           STAT AREA: 016 DAVIE BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DVIE BY 21,1,GSPTN DVIE BY,49.6,-124.3833,,,GSPTN           STAT AREA: 016 DAVIE BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DVIS BY,1,GSPTN        DVIS BY,49.7166,-124.6,,,GSPTN           STAT AREA: 016 DAVIS BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 DVIS BY 21,1,GSPTN DVIS BY,49.7166,-124.6,,,GSPTN           STAT AREA: 016 DAVIS BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EARL CV,1,GSPTN        EARL CV,49.75,-124,,,GSPTN           STAT AREA: 016 EARLS COVE          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EARL CV 10,1,GSPTN EARL CV,49.75,-124,,,GSPTN           STAT AREA: 016 EARLS COVE          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EGMO PT,1,GSPTN        EGMO PT,49.7833,-123.95,,,GSPTN           STAT AREA: 016 EGMONT POINT        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EGMO PT 09,1,GSPTN EGMO PT,49.7833,-123.95,,,GSPTN           STAT AREA: 016 EGMONT POINT        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EGMONT,1,GSPTN        EGMONT,49.75,-123.9166,,,GSPTN           STAT AREA: 016 EGMONT              016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EGMONT  09,1,GSPTN EGMONT,49.75,-123.9166,,,GSPTN           STAT AREA: 016 EGMONT              016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EPSO PT,1,GSPTN        EPSO PT,49.5,-124.0166,,,GSPTN           STAT AREA: 016 EPSOM POINT         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 EPSO PT 01,1,GSPTN EPSO PT,49.5,-124.0166,,,GSPTN           STAT AREA: 016 EPSOM POINT         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FEAR PT,1,GSPTN        FEAR PT,49.6333,-124.1,,,GSPTN           STAT AREA: 016 FEARNEY POINT       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FEAR PT 17,1,GSPTN FEAR PT,49.6333,-124.1,,,GSPTN           STAT AREA: 016 FEARNEY POINT       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FEGA IT,1,GSPTN        FEGA IT,49.5333,-124.3833,,,GSPTN           STAT AREA: 016 FEGAN ISLETS        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FEGA IT 20,1,GSPTN FEGA IT,49.5333,-124.3833,,,GSPTN           STAT AREA: 016 FEGAN ISLETS        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FIRV BY,1,GSPTN        FIRV BY,49.7833,-124.1166,,,GSPTN           STAT AREA: 016 FAIRVIEW BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FIRV BY 11,1,GSPTN FIRV BY,49.7833,-124.1166,,,GSPTN           STAT AREA: 016 FAIRVIEW BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FRAN IS,1,GSPTN        FRAN IS,49.4666,-123.9166,,,GSPTN           STAT AREA: 016 FRANKLIN ISLAND     016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FRAN IS 01,1,GSPTN FRAN IS,49.4666,-123.9166,,,GSPTN           STAT AREA: 016 FRANKLIN ISLAND     016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FRAN PT,1,GSPTN        FRAN PT,49.6,-124.05,,,GSPTN           STAT AREA: 016 FRANCIS POINT       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FRAN PT 17,1,GSPTN FRAN PT,49.6,-124.05,,,GSPTN           STAT AREA: 016 FRANCIS POINT       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FROL BY,1,GSPTN        FROL BY,49.75,-124.2833,,,GSPTN           STAT AREA: 016 FROLANDER BAY       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 FROL BY 01,1,GSPTN FROL BY,49.75,-124.2833,,,GSPTN           STAT AREA: 016 FROLANDER BAY       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GANV BY,1,GSPTN        GANV BY,49.85,-124,,,GSPTN           STAT AREA: 016 GRANVILLE BAY       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GANV BY 12,1,GSPTN GANV BY,49.85,-124,,,GSPTN           STAT AREA: 016 GRANVILLE BAY       016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GARD BY,1,GSPTN        GARD BY,49.6333,-124.0333,,,GSPTN           STAT AREA: 016 GARDEN BAY          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GARD BY 17,1,GSPTN GARD BY,49.6333,-124.0333,,,GSPTN           STAT AREA: 016 GARDEN BAY          016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GILL BY,1,GSPTN        GILL BY,49.6666,-124.4833,,,GSPTN           STAT AREA: 016 GILLIES BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GILL BY 21,1,GSPTN GILL BY,49.6666,-124.4833,,,GSPTN           STAT AREA: 016 GILLIES BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GOLI BY,1,GSPTN        GOLI BY,49.8333,-123.95,,,GSPTN           STAT AREA: 016 GOLIATH BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GOLI BY 13,1,GSPTN GOLI BY,49.8333,-123.95,,,GSPTN           STAT AREA: 016 GOLIATH BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GRAN IS,1,GSPTN        GRAN IS,49.5166,-123.9833,,,GSPTN           STAT AREA: 016 GRANT ISLAND        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GRAN IS 01,1,GSPTN GRAN IS,49.5166,-123.9833,,,GSPTN           STAT AREA: 016 GRANT ISLAND        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GREE BY,1,GSPTN        GREE BY,49.7,-124.0833,,,GSPTN           STAT AREA: 016 GREEN BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GREE BY 10,1,GSPTN GREE BY,49.7,-124.0833,,,GSPTN           STAT AREA: 016 GREEN BAY           016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GUNB BY,1,GSPTN        GUNB BY,49.6333,-123.9833,,,GSPTN           STAT AREA: 016 GUNBOAT BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 GUNB BY 17,1,GSPTN GUNB BY,49.6333,-123.9833,,,GSPTN           STAT AREA: 016 GUNBOAT BAY         016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 HALF BY,1,GSPTN        HALF BY,49.5,-123.9333,,,GSPTN           STAT AREA: 016 HALFMOON BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 HALF BY 01,1,GSPTN HALF BY,49.5,-123.9333,,,GSPTN           STAT AREA: 016 HALFMOON BAY        016,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS22016 HARM IS,1,GSPTN        HARM IS,49.8666,-124.0166,,,GSPTN           STAT AREA: 016 HARMONY ISLANDS     016,,,SGEO,SGEO,SGEO,SGEO,SGEO
